what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020578655
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020626617
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020630761
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020632018
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020632839
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020633547
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020634320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020643824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020647723
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020662448
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020679511
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020697049
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020752749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020795174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020838600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020924925
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020950869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020956691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020977566
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448020986037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448020987414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021015524
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021015549
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021193777
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021195766
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021205162
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021210056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021216773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021221625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1448021378551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1448021379986
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021394381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021417808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021466976
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1448021466995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021811171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021859817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1448021863227
