what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1447404809367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1447404810874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1447404880183
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405189624
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405193372
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405199071
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405202463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447405234190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447405521295
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405521323
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405541120
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405542561
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405628210
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405632389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447405759474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447405815750
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405815774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447405817467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1447406461168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447406749284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447406749327
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447406906679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447406913861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447406926167
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447407048603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1447407197134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447407516979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447407519116
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447407917292
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447407918733
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447408002661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408103102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408104481
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447408141734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408157115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408158187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1447408160248
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447408168849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408351815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408352716
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1447408354729
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447408385517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408389780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408390556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408402442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408403260
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447408421801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408423948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408425737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408454921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447408456543
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1447408459156
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447408769244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409223127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409224363
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447409226944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409229216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409230362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409573527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409579695
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447409609589
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1447409906709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409907208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447409911339
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447409911376
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447410244959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410247356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410248309
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447410257075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410324516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410325405
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447410332798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410335374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410336295
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447410345390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447410424383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1447410426374
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1447410452610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410507594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410508543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410538426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410539362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410543170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410544063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410550370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1447410551112
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1447410574772
